ext_id,name,kcal,protein,carb,fat,fiber
670390107,ABOBORA - REFOGADO(A),36.39,0.72,4.9,1.92,1.1
670390108,ABOBORA - MOLHO VERMELHO,20.8,0.84,5.0,0.09,1.18
670390113,ABOBORA - ENSOPADO,36.39,0.72,4.9,1.92,1.1
670390115,ABOBORA - SOPA,31.44,0.95,7.01,0.12,0.71
670390199,ABOBORA,20.0,0.72,4.9,0.07,1.1
670400199,PEPINO,15.0,0.65,3.63,0.11,1.14
670410101,CHUCHU - CRU(A),24.0,0.62,5.09,0.48,2.8
670410102,CHUCHU - COZIDO(A),24.0,0.62,5.09,0.48,2.8
670410104,CHUCHU - ASSADO(A),24.0,0.76,5.15,0.42,2.54
670410107,CHUCHU - REFOGADO(A),49.09,0.62,5.09,3.32,2.8
670410108,CHUCHU - MOLHO VERMELHO,24.0,0.76,5.15,0.42,2.54
670410110,CHUCHU - AO ALHO E OLEO,49.09,0.62,5.09,3.32,2.8
670410112,CHUCHU - AO VINAGRETE,24.0,0.62,5.09,0.48,2.8
670410113,CHUCHU - ENSOPADO,49.09,0.62,5.09,3.32,2.8
670410115,CHUCHU - SOPA,31.44,0.95,7.01,0.12,0.71
670420101,JILO - CRU(A),22.0,1.87,4.51,0.21,2.5
670420102,JILO - COZIDO(A),22.0,1.87,4.51,0.21,2.5
670420104,JILO - ASSADO(A),22.0,1.87,4.51,0.21,2.5
670420105,JILO - FRITO(A),47.09,1.87,4.51,3.05,2.5
670420107,JILO - REFOGADO(A),47.09,1.87,4.51,3.05,2.5
670420111,JILO - COM MANTEIGA/OLEO,43.19,1.9,4.51,2.61,2.5
670420113,JILO - ENSOPADO,47.09,1.87,4.51,3.05,2.5
670420199,JILO,22.0,1.87,4.51,0.21,2.5
670430101,MAXIXE - CRU(A),14.0,1.4,2.7,0.1,2.2
670430102,MAXIXE - COZIDO(A),14.0,0.4,3.04,0.2,1.0
670430107,MAXIXE - REFOGADO(A),36.94,0.4,3.04,2.8,1.0
670430113,MAXIXE - ENSOPADO,36.94,0.4,3.04,2.8,1.0
670430602,PEPININHO (MAXIXE) - COZIDO(A),14.0,0.4,3.04,0.2,1.0
670430612,PEPININHO (MAXIXE) - AO VINAGRETE,14.0,0.4,3.04,0.2,1.0
670440101,PALMITO IN NATURA - CRU(A),28.0,2.52,4.62,0.62,2.4
670440102,PALMITO IN NATURA - COZIDO(A),28.0,2.52,4.62,0.62,2.4
670440107,PALMITO IN NATURA - REFOGADO(A),28.0,2.52,4.62,0.62,2.4
670440113,PALMITO IN NATURA - ENSOPADO,28.0,2.52,4.62,0.62,2.4
670440902,GUARIROBA (PALMITO IN NATURA) - COZIDO(A),28.0,2.52,4.62,0.62,2.4
670440907,GUARIROBA (PALMITO IN NATURA) - REFOGADO(A),28.0,2.52,4.62,0.62,2.4
670440908,GUARIROBA (PALMITO IN NATURA) - MOLHO VERMELHO,28.0,2.52,4.62,0.62,2.4
670441002,GUEIROBA (PALMITO IN NATURA) - COZIDO(A),28.0,2.52,4.62,0.62,2.4
670441007,GUEIROBA (PALMITO IN NATURA) - REFOGADO(A),28.0,2.52,4.62,0.62,2.4
670450199,PIMENTAO,20.0,0.86,4.64,0.17,1.7
670500101,QUIABO - CRU(A),22.0,1.87,4.51,0.21,2.5
670500102,QUIABO - COZIDO(A),22.0,1.87,4.51,0.21,2.5
670500105,QUIABO - FRITO(A),47.09,1.87,4.51,3.05,2.5
670500106,QUIABO - EMPANADO(A)/A MILANESA,47.09,1.87,4.51,3.05,2.5
670500107,QUIABO - REFOGADO(A),47.09,1.87,4.51,3.05,2.5
670500113,QUIABO - ENSOPADO,47.09,1.87,4.51,3.05,2.5
670500199,QUIABO,22.0,1.87,4.51,0.21,2.5
670510199,TOMATE,18.0,0.88,3.92,0.2,1.2
670520101,VAGEM - CRU(A),35.0,1.89,7.88,0.28,3.2
670520102,VAGEM - COZIDO(A),35.0,1.89,7.88,0.28,3.2
670520107,VAGEM - REFOGADO(A),67.12,1.89,7.88,3.91,3.2
670520111,VAGEM - COM MANTEIGA/OLEO,67.12,1.89,7.88,3.91,3.2
670520113,VAGEM - ENSOPADO,67.12,1.89,7.88,3.91,3.2
670520199,VAGEM,35.0,1.89,7.88,0.28,3.2
670530199,COGUMELO IN NATURA,28.0,2.17,5.29,0.47,2.2
670540101,BERINJELA - CRU(A),32.9,0.78,8.21,0.22,2.35
670540102,BERINJELA - COZIDO(A),35.0,0.83,8.73,0.23,2.5
670540104,BERINJELA - ASSADO(A),35.0,0.83,8.73,0.23,2.5
670540105,BERINJELA - FRITO(A),75.55,0.83,8.73,4.82,2.5
670540106,BERINJELA - EMPANADO(A)/A MILANESA,164.87,3.69,15.86,10.18,2.71
670540107,BERINJELA - REFOGADO(A),75.55,0.83,8.73,4.82,2.5
670540112,BERINJELA - AO VINAGRETE,35.0,0.83,8.73,0.23,2.5
670540113,BERINJELA - ENSOPADO,75.55,0.83,8.73,4.82,2.5
670540199,BERINJELA,35.0,0.83,8.73,0.23,2.5
670550102,ERVILHA EM VAGEM - COZIDO(A),67.09,3.27,7.05,3.07,2.8
670550107,ERVILHA EM VAGEM - REFOGADO(A),67.09,3.27,7.05,3.07,2.8
670570101,CEBOLA - CRU(A),40.0,1.1,9.34,0.1,1.93
670570102,CEBOLA - COZIDO(A),44.0,1.36,10.15,0.19,1.4
670570103,CEBOLA - GRELHADO(A)/BRASA/CHURRASCO,44.0,1.36,10.15,0.19,1.4
670570104,CEBOLA - ASSADO(A),44.0,1.36,10.15,0.19,1.4
670570105,CEBOLA - FRITO(A),63.12,1.36,10.15,2.35,1.4
670570107,CEBOLA - REFOGADO(A),63.12,1.36,10.15,2.35,1.4
670570108,CEBOLA - MOLHO VERMELHO,40.0,1.35,9.2,0.19,1.42
670570111,CEBOLA - COM MANTEIGA/OLEO,60.15,1.38,10.15,2.02,1.4
670570112,CEBOLA - AO VINAGRETE,40.0,1.1,9.34,0.1,1.93
670570199,CEBOLA,40.0,1.1,9.34,0.1,1.93
670580107,CATALONHA - REFOGADO(A),42.94,1.88,4.13,2.68,2.1
670610199,JARDINEIRA (SELETA),47.0,2.53,9.06,0.26,2.8
670610299,SELETA (JARDINEIRA),47.0,2.53,9.06,0.26,2.8
670620199,ALHO,149.0,6.36,33.06,0.5,2.1
670630199,ALHO PORO,54.48,0.81,7.62,2.86,1.0
670730199,BROTO DE ALFAFA,23.0,3.99,2.1,0.69,1.9
670780199,ALFACE ORGANICA,15.0,1.36,2.79,0.15,1.3
670790199,TOMATE ORGANICO,18.0,0.88,3.92,0.2,1.2
670800199,PIMENTAO ORGANICO,20.0,0.86,4.64,0.17,1.7
670970199,OREGANO,306.0,11.0,64.43,10.25,42.8
680101799,PACOVA,78.0,1.2,20.3,0.1,2.0
680110101,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - CRU(A)",89.0,1.09,22.84,0.33,2.6
680110102,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - COZIDO(A)",89.0,1.09,22.84,0.33,2.6
680110104,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - ASSADO(A)",89.0,1.09,22.84,0.33,2.6
680110105,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - FRITO(A)",213.1,1.22,25.47,13.25,2.9
680110106,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - EMPANADO(A)/A MILANESA",213.1,1.22,25.47,13.25,2.9
680110111,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - COM MANTEIGA/OLEO",195.41,1.33,25.48,11.24,2.9
680110113,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - ENSOPADO",89.0,1.09,22.84,0.33,2.6
680110114,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - MINGAU",112.04,2.29,23.18,1.72,1.54
680110115,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC) - SOPA",112.04,2.29,23.18,1.72,1.54
680110199,"BANANA (OURO, PRATA, D´ÁGUA, DA TERRA, ETC)",89.0,1.09,22.84,0.33,2.6
680180199,"LARANJA (PERA, SELETA, LIMA, DA TERRA, ETC)",47.0,0.94,11.75,0.12,2.35
680190199,LIMA,47.0,0.94,11.75,0.12,2.35
680200199,"LIMAO (COMUM, GALEGO, ETC)",30.0,0.7,10.54,0.2,2.8
680220199,TANGERINA,53.0,0.81,13.34,0.31,1.8
680220299,MEXERICA,53.0,0.81,13.34,0.31,1.8
680221799,BERGAMOTA,53.0,0.81,13.34,0.31,1.8
680221899,MIMOSA,53.0,0.81,13.34,0.31,1.8
680222399,TANJA,53.0,0.81,13.34,0.31,1.8
680222799,MARICOTA,53.0,0.81,13.34,0.31,1.8
680240799,LARANJINHA JAPONESA,47.0,0.94,11.75,0.12,2.35
680250199,CANA DE ACUCAR,73.58,0,19.97,0.05,0
680260199,ABACAXI,48.0,0.54,12.63,0.12,1.4
680260299,ANANAS,48.0,0.54,12.63,0.12,1.4
680270199,ABACATE,120.0,2.23,7.82,10.06,5.6
680280199,CAQUI,70.0,0.58,18.59,0.19,3.6
680290199,FIGO,74.0,0.75,19.18,0.3,2.9
680300199,MACA,52.0,0.26,13.81,0.17,2.4
680310199,MAMAO,39.0,0.61,9.81,0.14,1.8
680310899,PAPAIA,39.0,0.61,9.81,0.14,1.8
680320199,MANGA,65.0,0.51,17.0,0.27,1.76
680321599,MANGUITO,65.0,0.51,17.0,0.27,1.76
680330199,MARACUJA,97.0,2.2,23.38,0.7,10.4
680340199,MELANCIA,30.0,0.61,7.55,0.15,0.4
680350199,MELAO,36.0,0.54,9.09,0.14,0.8
680360199,PERA,58.0,0.38,15.46,0.12,3.16
680370199,PESSEGO,39.0,0.91,9.54,0.25,1.5
680380199,FRUTA DE CONDE,74.0,1.65,17.7,0.62,2.3
680380299,PINHA (FRUTA DE CONDE),74.0,1.65,17.7,0.62,2.3
680380399,ATA,74.0,1.65,17.7,0.62,2.3
680390199,UVA,69.0,0.72,18.1,0.16,0.9
680391299,UVA PASSA,299.0,3.07,79.18,0.46,3.7
680400199,JENIPAPO,113.0,5.2,25.7,0.3,9.4
680410199,JACA,94.0,1.47,24.01,0.3,1.6
680420199,GOIABA,68.0,2.55,14.32,0.95,5.4
680420399,ARACA ACU (GOIABA),68.0,2.55,14.32,0.95,5.4
680430199,AMEIXA,46.0,0.7,11.42,0.28,1.4
680440199,CAJU,43.0,1.0,10.3,0.3,1.7
680450199,CEREJA,63.0,1.06,16.01,0.2,2.1
680460199,CAJA MANGA,46.0,1.3,11.4,0,2.6
680460299,CAJARANA,46.0,0.2,12.4,0.1,1.1
680470199,TAPEREBA,70.0,0.8,13.8,2.1,1.0
680470299,ACAJA (TABEREBA),46.0,1.3,11.4,0,2.6
680480199,CARAMBOLA,31.0,1.04,6.73,0.33,2.8
680490199,JABOTICABA,73.0,0.66,18.4,0.5,7.0
680500199,GRAVIOLA,62.0,0.8,15.8,0.2,1.9
680520199,MORANGO,32.0,0.67,7.68,0.3,2.0
680530199,JAMBO,27.0,0.9,6.5,0.1,5.1
680540199,ATEMOIA,74.0,1.65,17.7,0.62,2.3
680560199,MANGABA,43.0,0.7,10.5,0.3,0.8
680570199,ARACA,68.0,2.55,14.32,0.95,5.4
680580199,NESPERA,47.0,0.43,12.14,0.2,1.7
680590199,FRUTA PAO,103.0,1.07,27.12,0.23,4.9
680600199,SAPOTI,96.0,0.7,25.9,0.1,9.9
680610199,UXI,252.0,2.2,38.2,10.1,20.5
680620199,TAMARINDO,239.0,2.8,62.5,0.6,5.1
680630199,CACAU,74.0,1.0,19.4,0.1,2.2
680640199,PITOMBA,66.0,0.83,16.53,0.44,1.3
680650199,BACURI,105.0,1.9,22.8,2.0,7.4
680660199,INGA,60.0,1.0,15.5,0.1,1.2
680670199,PEQUI,152.0,1.5,6.3,13.4,4.7
680680199,PITANGA,41.0,0.9,10.2,0.2,3.2
680690199,CIRIGUELA,76.0,1.4,18.9,0.4,3.9
680700199,MURICI,66.0,0.9,14.4,1.3,2.2
680710199,UMBU,37.0,0.8,9.4,0,2.0
680710399,IMBU,37.0,0.8,9.4,0,2.0
680720299,BIRIBA,74.0,1.65,17.7,0.62,2.3
680730199,CUPUACU,49.0,1.2,10.4,1.0,3.1
680740199,NECTARINA,44.0,1.06,10.55,0.32,1.7
680750199,MARI,281.1,2.7,20.1,21.1,0
680760199,ROMA,56.0,0.4,15.1,0,0.4
680770199,ACEROLA,32.0,0.4,7.69,0.3,1.1
680780199,KIWI,61.0,1.14,14.66,0.52,3.0
680800199,ABIU,62.0,0.8,14.9,0.7,1.7
680820199,JURUBEBA,126.0,4.4,23.1,3.9,1.2
680840199,FRUTA (NAO ESPECIFICADA),89.0,1.09,22.84,0.33,2.6
680860199,MACA ORGANICA,52.0,0.26,13.81,0.17,2.4
680890199,ACEROLA ORGANICA,32.0,0.4,7.69,0.3,1.1
680990199,AMORA,43.0,1.39,9.61,0.49,5.3
681020199,JAMELAO (JAMBURAO),73.0,0.66,18.4,0.5,7.0
690030299,DEMERARA,387.0,0,99.98,0,0
690030499,ACUCAR MASCAVO,380.0,0.12,98.09,0,0
690040199,RAPADURA,296.0,0,76.6,0,0
690040299,ALFENIM DE CANA,296.0,0,76.6,0,0
690040399,BATIDA (RAPADURA),380.0,0.12,98.09,0,0
690050199,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,206.0,3.6,25.13,11.0,0.87
690050299,PICOLE DE QUALQUER SABOR INDUSTRIALIZADO,79.0,0,19.23,0.24,0
690060199,CHICLETE,396.0,0,98.9,0,0.1
690060399,BALA,394.0,0,98.0,0.2,0
690060499,CARAMELO (BALA),382.0,4.6,77.0,8.1,0
690060599,DROPS,394.0,0,98.0,0.2,0
690060699,PASTILHA,396.0,0,98.9,0,0.1
690060799,PIRULITO,394.0,0,98.0,0.2,0
690060999,GOMA DE MASCAR,396.0,0,98.9,0,0.1
690061099,JUJUBA,375.0,0,93.55,0.05,0.2
690070199,TABLETE DE CHOCOLATE,535.0,7.65,59.4,29.66,3.4
690070299,BARRA DE CHOCOLATE,535.0,7.65,59.4,29.66,3.4
690070699,CONFETE,492.0,4.33,71.19,21.13,2.8
690080199,CHOCOLATE EM PO DE QUALQUER MARCA,364.24,2.83,85.53,3.55,1.66
690081899,OVOMALTINE,388.0,9.17,75.13,5.19,1.98
690082199,ACHOCOLATADO EM PO,400.0,4.55,90.28,2.27,4.5
690082299,TODDYNHO,83.32,3.18,10.38,3.4,0.8
690090199,BOMBOM DE QUALQUER MARCA,373.0,0,93.18,0.02,0
690090499,TRUFA,487.87,3.57,49.06,36.26,4.55
690100199,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR,278.0,0.37,68.86,0.07,1.1
690100299,MOUSSE DE QUALQUER SABOR (GELÉIA),331.89,5.09,32.19,21.87,1.18
690110199,GELEIA DE MOCOTO,120.25,3.04,27.99,0,0
690120199,DOCE DE FRUTAS EM PASTA DE QUALQUER SABOR,291.3,0.77,74.28,0.29,1.62
690120399,PASTA DE AMENDOIM,588.0,25.09,19.56,50.39,6.0
690120499,PESSEGADA,77.0,0.54,19.79,0.14,2.2
690120699,MARMELADA,278.0,0.37,68.86,0.07,1.1
690120999,FIGADA,88.0,0.38,22.9,0.1,2.2
690121199,GOIABADA,291.3,0.77,74.28,0.29,1.62
690121499,CAJU EM PASTA,291.3,0.77,74.28,0.29,1.62
690122499,MARIOLA,291.3,0.77,74.28,0.29,1.62
690130199,DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR,77.0,0.54,19.79,0.14,2.2
690140199,DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR,291.3,0.77,74.28,0.29,1.62
690150199,MELADO,296.0,0,76.6,0,0
690160299,MEL,304.0,0.3,82.4,0,0.2
690170199,GELATINA DE QUALQUER SABOR,278.0,0.37,68.86,0.07,1.1
690200499,MERENGUE,358.26,6.21,85.89,0.1,0.0
690230199,SCHIMIER DE CANA,296.0,0,76.6,0,0
690240199,FRUTA SECA OU DESIDRATADA,240.0,2.18,63.88,0.38,7.1
690240299,PASSA,299.0,3.07,79.18,0.46,3.7
690260199,PUDIM DE QUALQUER SABOR,131.15,5.58,15.44,5.07,0
690260799,DANETTE PUDIM,131.15,5.58,15.44,5.07,0
690270199,MANJAR,284.98,8.2,40.14,10.74,0.34
690290199,CUSCUZ,128.3,4.35,26.42,0.22,1.71
690290299,CUSCUZ DE TAPIOCA,116.99,4.33,15.51,4.1,0.03
690300199,MARIA MOLE,444.92,1.64,68.84,19.94,2.59
690310199,COCADA,404.8,1.01,75.65,12.46,1.58
690310299,QUEBRA QUEIXO,404.8,1.01,75.65,12.46,1.58
690320199,DOCE DE AMENDOIM,451.58,11.16,55.29,23.89,3.73
690320299,PE DE MOLEQUE,474.0,9.1,69.2,17.91,2.42
690320399,PACOCA,472.17,10.35,64.04,21.53,3.89
690320499,TORRAO DE AMENDOIM,460.34,11.01,56.27,24.64,6.13
690320599,PACOQUINHA DE AMENDOIM,472.17,10.35,64.04,21.53,3.89
690320799,AMENDOIM CARAMELIZADO,474.0,9.1,69.2,17.91,2.42
690320899,AMENDOIM AMANTEIGADO,567.0,25.8,16.13,49.24,8.5
690320999,AMENDOIM ACHOCOLATADO,519.0,13.1,49.7,33.5,4.7
690330399,AMENDOIM APIMENTADO,567.0,25.8,16.13,49.24,8.5
690330499,AMENDOIM COZIDO,318.0,13.5,21.26,22.01,8.8
690360199,BRIGADEIRO,334.48,7.52,54.86,10.14,0.23
690370199,BOMBA DE QUALQUER TIPO,339.25,6.32,18.55,26.93,0.54
690380199,MIL FOLHAS,440.33,2.36,43.22,29.03,0.42
690390199,QUEIJADINHA,404.8,1.01,75.65,12.46,1.58
690410199,DOCE A BASE DE OVOS,131.15,5.58,15.44,5.07,0
690410499,CACAROLA ITALIANA,284.98,8.2,40.14,10.74,0.34
690410599,QUINDIM,131.15,5.58,15.44,5.07,0
690410899,FIOS DE OVOS,131.15,5.58,15.44,5.07,0
690420199,DOCE A BASE DE LEITE,319.69,7.88,54.18,8.66,0
690420299,PAVE DE QUALQUER SABOR,306.43,4.93,21.59,22.24,0.36
690420399,AMBROSIA,144.23,4.09,23.88,3.84,0.26
690420499,LEITE GELEIFICADO,131.15,5.58,15.44,5.07,0
690420599,CHANDELE DE QUALQUER SABOR,131.15,5.58,15.44,5.07,0
690430299,MUMU,319.69,7.88,54.18,8.66,0
690440199,CANUDINHO RECHEADO,123.26,2.43,21.33,4.5,2.22
690450199,SAROLHO,336.0,2.0,82.0,0,0
690450299,BEIJU,336.0,2.0,82.0,0,0
690460199,SCHIMIER DE FRUTA (EXCETO DE CANA),278.0,0.37,68.86,0.07,1.1
690470199,BEIJO DE MOCA,387.0,0,99.98,0,0
690480199,PICOLE ENSACADO,79.0,0,19.23,0.24,0
690480799,GELADINHO,122.69,0.14,32.51,0.09,0.45
690500199,CHURRO,401.66,3.0,45.94,23.44,0.81
690510199,PAMONHA,171.0,2.6,30.7,4.8,2.4
690540199,ALGODAO-DOCE,387.0,0,99.98,0,0
690560399,IOIO CREME (CHOCOLATE EM CREME),350.0,4.6,62.9,8.9,2.8
690580199,OVO DE PASCOA,535.0,7.65,59.4,29.66,3.4
690580499,KINDER OVO,535.0,7.65,59.4,29.66,3.4
690590199,TORRONE,460.34,11.01,56.27,24.64,6.13
690600199,ARROZ-DOCE,108.49,3.05,18.77,2.34,0.1
690640499,POLPA DE COCO,402.0,3.8,9.8,41.7,5.0
690650199,DIET SHAKE,335.52,19.19,69.94,1.87,7.39
690650299,CONCENTRADO ALIMENTAR DIET SHAKE,335.52,19.19,69.94,1.87,7.39
690660299,ACUCAR,387.0,0,99.98,0,0
690700199,ACUCAR LIGHT,400.0,0,100.0,0,0
690720199,BARRA DE CEREAIS,352.92,3.17,69.44,8.55,2.32
690720299,BARRA DE CEREAIS SALGADA,352.92,3.17,69.44,8.55,2.32
690720399,BARRA DE CEREAIS DOCE,352.92,3.17,69.44,8.55,2.32
690730199,SOBREMESA DE QUALQUER TIPO (EXCETO INFANTIL),131.15,5.58,15.44,5.07,0
690740199,RABANADA,293.0,4.7,31.3,16.6,0.5
690750199,MILK SHAKE,161.09,3.11,23.49,6.43,0.76
690790199,GELEIA DIET,52.64,0.47,12.72,0.17,1.4
690800199,DOCE DE FRUTAS DIET,52.64,0.47,12.72,0.17,1.4
690840199,PASTEIS DE SANTA CLARA,131.15,5.58,15.44,5.07,0
690850199,SUSPIRO,358.26,6.21,85.89,0.1,0.0
690930199,DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR DIET,52.64,0.47,12.72,0.17,1.4
690960199,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT,188.99,4.43,26.14,7.67,0.6
690970199,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET,190.0,3.17,15.87,12.7,4.8
690980399,BALA LIGHT,235.0,0,95.0,0,0
690990199,CHICLETE DIET,240.0,0,100.0,0,0
690990399,BALA DIET,235.0,0,95.0,0,0
691000299,BARRA DE CHOCOLATE LIGHT,539.78,10.58,40.42,41.64,4.32
691010299,BARRA DE CHOCOLATE DIET,539.78,10.58,40.42,41.64,4.32
691022199,ACHOCOLATADO EM PO LIGHT,337.7,29.42,55.3,2.39,4.43
691032199,ACHOCOLATADO EM PO DIET,337.7,29.42,55.3,2.39,4.43
691032299,TODDYNHO DIET,73.29,3.48,7.09,3.51,0.39
691040199,BOMBOM DE QUALQUER MARCA LIGHT,373.0,0,93.18,0.02,0
691050199,BOMBOM DE QUALQUER MARCA DIET,373.0,0,93.18,0.02,0
691050299,BOMBOM CARAMELIZADO DE QUALQUER MARCA DIET,373.0,0,93.18,0.02,0
691060199,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR LIGHT,179.0,0.36,46.13,0.05,0.34
691060499,GELEIA LIGHT,179.0,0.36,46.13,0.05,0.34
691060599,GELEIA DE FRUTAS LIGHT,179.0,0.36,46.13,0.05,0.34
691070199,DOCE DE FRUTAS EM BARRA OU PASTA LIGHT,179.0,0.36,46.13,0.05,0.34
691070299,DOCE DE FRUTAS EM PASTA LIGHT,179.0,0.36,46.13,0.05,0.34
691080199,PUDIM DE QUALQUER SABOR LIGHT,119.15,5.68,15.75,3.55,0
691080899,PUDIM DANETTE LIGHT,119.15,5.68,15.75,3.55,0
691090199,PUDIM DE QUALQUER SABOR DIET,119.15,5.68,15.75,3.55,0
691120199,DOCE DE LEITE LIGHT,292.29,7.58,58.98,3.62,0
691130199,DOCE DE LEITE DIET,292.29,7.58,58.98,3.62,0
691250199,BARRA DE CEREAIS DIET,403.45,5.56,86.36,5.44,7.2
691250299,BARRA DE CEREAIS DOCE DIET,403.45,5.56,86.36,5.44,7.2
691280199,MILK SHAKE DIET,335.52,19.19,69.94,1.87,7.39
691300199,COCADA DIET,404.8,1.01,75.65,12.46,1.58
691310199,DOCE DE AMENDOIM DIET,599.0,28.03,15.26,52.5,9.4
691310399,PACOCA DIET,599.0,28.03,15.26,52.5,9.4
691310899,AMENDOIM AMANTEIGADO DIET,477.86,7.09,64.64,21.64,2.96
691380199,DOCE A BASE DE LEITE DIET,292.29,7.58,58.98,3.62,0
691390199,GELATINA DE QUALQUER SABOR LIGHT,179.0,0.36,46.13,0.05,0.34
691400199,ADOCANTE LIGHT,365.0,2.17,89.08,0,0
691400299,ADOCANTE EM PO LIGHT,365.0,2.17,89.08,0,0
700150199,MOSTARDA MOLHO,67.0,4.37,5.33,4.01,3.3
700230499,HORTELA,1.0,0,0.2,0,0
700240199,ALCAPARRA EM CONSERVA,23.0,2.36,4.89,0.86,3.2
700260199,COENTRO,279.0,21.93,52.1,4.78,10.4
700360199,MOLHO DE SOJA,53.0,6.28,7.61,0.04,0.8
700360499,SHOYO,53.0,6.28,7.61,0.04,0.8
700380199,LEITE DE COCO,202.46,1.61,5.59,20.85,0.91
700430199,MAIONESE (MOLHO),261.05,0.47,13.38,23.33,0.06
700470199,MASSA DE TOMATE,38.0,1.65,8.98,0.21,1.9
700480199,MOLHO DE TOMATE,24.0,1.32,5.38,0.18,1.5
700480299,KETCHUP,97.0,1.74,25.15,0.31,0.3
700480399,CATCHUP,97.0,1.74,25.15,0.31,0.3
700610199,PIMENTA EM PO,255.0,10.95,64.81,3.26,26.5
700710199,TUCUPI EM CALDO SEM PIMENTA,4.87,0.01,1.3,0.0,0.01
700750299,CREME DE QUEIJO,209.66,10.34,6.72,15.81,0.1
700770199,CALDO DE PEIXE,16.0,2.0,0.4,0.6,0
700790199,CALDO DE TOMATE,37.65,0.75,7.39,0.78,0.46
700910299,GERGELIM,631.0,20.45,11.73,61.21,11.6
701030199,TOMATE SECO,213.0,5.06,23.33,14.08,5.8
701040199,MAIONESE (MOLHO) LIGHT,156.58,0.59,18.77,9.46,1.24
701050199,MOLHO DE SOJA LIGHT,53.13,5.18,8.53,0.08,0.8
701060199,LEITE DE COCO LIGHT,202.46,1.61,5.59,20.85,0.91
707920299,VINAGRETE,76.78,0.65,3.68,6.21,0.93
710010102,FILE MIGNON - COZIDO(A),204.0,30.67,0,9.0,0
710010103,FILE MIGNON - GRELHADO(A)/BRASA/CHURRASCO,204.0,30.67,0,9.0,0
710010104,FILE MIGNON - ASSADO(A),204.0,30.67,0,9.0,0
710010105,FILE MIGNON - FRITO(A),226.66,30.67,0,11.56,0
710010106,FILE MIGNON - EMPANADO(A)/A MILANESA,242.84,31.13,3.39,11.61,0.14
710010107,FILE MIGNON - REFOGADO(A),226.66,30.67,0,11.56,0
710010108,FILE MIGNON - MOLHO VERMELHO,168.0,24.8,1.08,7.24,0.3
710010109,FILE MIGNON - MOLHO BRANCO,195.79,25.32,1.85,9.69,0.04
710010111,FILE MIGNON - COM MANTEIGA/OLEO,223.14,30.69,0.0,11.16,0
710010199,FILE MIGNON,204.0,30.67,0,9.0,0
710020102,CONTRAFILE - COZIDO(A),204.0,30.67,0,9.0,0
710020103,CONTRAFILE - GRELHADO(A)/BRASA/CHURRASCO,204.0,30.67,0,9.0,0
710020104,CONTRAFILE - ASSADO(A),204.0,30.67,0,9.0,0
710020105,CONTRAFILE - FRITO(A),226.66,30.67,0,11.56,0
710020106,CONTRAFILE - EMPANADO(A)/A MILANESA,242.84,31.13,3.39,11.61,0.14
710020107,CONTRAFILE - REFOGADO(A),226.66,30.67,0,11.56,0
710020108,CONTRAFILE - MOLHO VERMELHO,168.0,24.8,1.08,7.24,0.3
710020501,BISTECA BOVINA - CRU(A),471.0,21.57,0,41.98,0
710020502,BISTECA BOVINA - COZIDO(A),471.0,21.57,0,41.98,0
710020503,BISTECA BOVINA - GRELHADO(A)/BRASA/CHURRASCO,471.0,21.57,0,41.98,0
710020504,BISTECA BOVINA - ASSADO(A),471.0,21.57,0,41.98,0
710020505,BISTECA BOVINA - FRITO(A),471.0,21.57,0,41.98,0
710020506,BISTECA BOVINA - EMPANADO(A)/A MILANESA,329.84,26.31,3.39,22.65,0.14
710020507,BISTECA BOVINA - REFOGADO(A),471.0,21.57,0,41.98,0
710020508,BISTECA BOVINA - MOLHO VERMELHO,381.6,17.52,1.08,33.62,0.3
710030101,ALCATRA - CRU(A),204.0,30.67,0,9.0,0
710030102,ALCATRA - COZIDO(A),204.0,30.67,0,9.0,0
710030103,ALCATRA - GRELHADO(A)/BRASA/CHURRASCO,204.0,30.67,0,9.0,0
710030104,ALCATRA - ASSADO(A),204.0,30.67,0,9.0,0
710030105,ALCATRA - FRITO(A),253.57,30.67,0,14.61,0
710030106,ALCATRA - EMPANADO(A)/A MILANESA,253.57,30.67,0,14.61,0
710030107,ALCATRA - REFOGADO(A),253.57,30.67,0,14.61,0
